parameter,response_var,gradient_var,target,r_squared,adj_r_squared,p_value,slope,intercept,n_sites
dVPDSlope,TotSoilCarb,MAP,variance_explained,0.06490846179519358,0.046925932214332056,0.0630012817643543,6.8510589614441e-5,3.4436164817367407,54
dVPDSlope,TotSoilCarb,clay,elasticity,0.06362896100507648,0.04562182563978945,0.06574716114644057,0.005740336191504198,0.8442874154935026,54
dVPDSlope,TotSoilCarb,clay,variance_explained,0.06362896100507638,0.04562182563978945,0.06574716114644065,0.025368205357203927,3.1357636578580044,54
dVPDSlope,TotSoilCarb,ocd,elasticity,0.10786011710047194,0.09070358089086572,0.015325698790815466,6.797500205482633e-4,0.7564658518411593,54
dVPDSlope,TotSoilCarb,ocd,variance_explained,0.10786011710047179,0.09070358089086561,0.015325698790815497,0.003004011879714193,2.7476547758694028,54
dVPDSlope,TotSoilCarb,twi,elasticity,0.2936476593706413,0.28006396051238447,2.316754777863829e-5,0.03986810183752707,0.3959864685881951,54
dVPDSlope,TotSoilCarb,twi,variance_explained,0.2936476593706409,0.28006396051238414,2.3167547778638205e-5,0.1761886692478345,1.1545921543919753,54
leaf_respiration_rate_m2,AbvGrndWood,MAT,elasticity,0.013695789726243971,-0.005271598932866661,0.3993611076939727,0.016870366244516967,1.1465349824044977,54
leaf_respiration_rate_m2,AbvGrndWood,MAT,variance_explained,0.013695789726243938,-0.005271598932866661,0.39936110769397604,0.011373259134531664,5.421272043962003,54
leaf_respiration_rate_m2,AbvGrndWood,MAP,elasticity,0.06490846179519355,0.046925932214332056,0.06300128176435445,-4.327845355201298e-5,1.6520177180071642,54
leaf_respiration_rate_m2,AbvGrndWood,MAP,variance_explained,0.0649084617951937,0.04692593221433217,0.06300128176435402,-2.9176430437532175e-5,5.762046278303808,54
leaf_respiration_rate_m2,AbvGrndWood,clay,elasticity,0.06362896100507638,0.04562182563978945,0.06574716114644022,-0.016025211626820676,1.8464897582285729,54
leaf_respiration_rate_m2,AbvGrndWood,clay,variance_explained,0.0636289610050764,0.04562182563978945,0.06574716114644036,-0.010803493052605088,5.893150776914086,54
leaf_respiration_rate_m2,AbvGrndWood,ocd,elasticity,0.10786011710047193,0.09070358089086572,0.015325698790815518,-0.0018976480765610284,2.091659918298642,54
leaf_respiration_rate_m2,AbvGrndWood,ocd,variance_explained,0.10786011710047212,0.09070358089086594,0.015325698790815388,-0.0012793108939107261,6.058433718737462,54
leaf_respiration_rate_m2,AbvGrndWood,twi,elasticity,0.29364765937064125,0.28006396051238436,2.316754777863868e-5,-0.11129919011565625,3.098004879815746,54
leaf_respiration_rate_m2,AbvGrndWood,twi,variance_explained,0.29364765937064147,0.2800639605123846,2.316754777863808e-5,-0.07503302016696188,6.736867242952403,54
leaf_respiration_rate_m2,NPP,MAT,elasticity,0.013695789726243987,-0.005271598932866661,0.3993611076939727,0.01266185060076776,0.9313365131956574,54
leaf_respiration_rate_m2,NPP,MAT,variance_explained,0.01369578972624392,-0.005271598932866661,0.3993611076939716,0.035156730689218915,3.172552316911994,54
leaf_respiration_rate_m2,NPP,MAP,elasticity,0.06490846179519358,0.046925932214332056,0.06300128176435453,-3.2482123100673974e-5,1.3107205044322752,54
leaf_respiration_rate_m2,NPP,MAP,variance_explained,0.06490846179519344,0.046925932214331834,0.06300128176435486,-9.018944308150371e-5,4.2259450024091665,54
leaf_respiration_rate_m2,NPP,clay,elasticity,0.06362896100507637,0.04562182563978945,0.06574716114644033,-0.012027529961327136,1.4566791566405677,54
leaf_respiration_rate_m2,NPP,clay,variance_explained,0.06362896100507634,0.04562182563978934,0.06574716114644057,-0.03339548420206827,4.631211909217967,54
leaf_respiration_rate_m2,NPP,ocd,elasticity,0.10786011710047197,0.09070358089086572,0.015325698790815474,-0.0014242569538796648,1.640688673303104,54
leaf_respiration_rate_m2,NPP,ocd,variance_explained,0.10786011710047184,0.09070358089086561,0.015325698790815533,-0.003954573445745629,5.142130354359458,54
leaf_respiration_rate_m2,NPP,twi,elasticity,0.29364765937064113,0.28006396051238436,2.316754777863863e-5,-0.08353426931018224,2.395988787768983,54
leaf_respiration_rate_m2,NPP,twi,variance_explained,0.29364765937064086,0.280063960512384,2.3167547778638506e-5,-0.23194017225891786,7.239286887876208,54
leaf_respiration_rate_m2,TotSoilCarb,MAT,elasticity,0.013695789726243949,-0.005271598932866661,0.3993611076939726,0.011785213114827716,0.4220128292558557,54
leaf_respiration_rate_m2,TotSoilCarb,MAT,variance_explained,0.013695789726243949,-0.005271598932866661,0.3993611076939735,0.011918946010668417,1.1379100536164237,54
leaf_respiration_rate_m2,TotSoilCarb,MAP,elasticity,0.0649084617951936,0.046925932214332056,0.06300128176435434,-3.0233238033964752e-5,0.7751303418575571,54
leaf_respiration_rate_m2,TotSoilCarb,MAP,variance_explained,0.06490846179519363,0.046925932214332056,0.06300128176435445,-3.057631019002419e-5,1.495034572885903,54
leaf_respiration_rate_m2,TotSoilCarb,clay,elasticity,0.06362896100507638,0.04562182563978945,0.06574716114644041,-0.011194809377281767,0.9109836129523401,54
leaf_respiration_rate_m2,TotSoilCarb,clay,variance_explained,0.06362896100507642,0.04562182563978945,0.06574716114644041,-0.011321842657191255,1.6324294411648796,54
leaf_respiration_rate_m2,TotSoilCarb,ocd,elasticity,0.10786011710047196,0.09070358089086572,0.015325698790815601,-0.001325649169382032,1.0822533141516997,54
leaf_respiration_rate_m2,TotSoilCarb,ocd,variance_explained,0.10786011710047201,0.09070358089086583,0.015325698790815518,-0.001340691994705851,1.805642628060086,54
leaf_respiration_rate_m2,TotSoilCarb,twi,elasticity,0.29364765937064097,0.28006396051238414,2.3167547778638506e-5,-0.07775081204576965,1.7852605676170354,54
leaf_respiration_rate_m2,TotSoilCarb,twi,variance_explained,0.2936476593706412,0.28006396051238436,2.316754777863842e-5,-0.07863309063908311,2.516627267669137,54
Vm_low_temp,AbvGrndWood,MAT,elasticity,0.013695789726243471,-0.005271598932867105,0.3993611076939645,4.6579705483875707e-4,0.9923253620687026,54
Vm_low_temp,AbvGrndWood,MAT,variance_explained,0.013695789726243931,-0.005271598932866661,0.3993611076939745,-0.12092759172257204,12.148224947651538,54
Vm_low_temp,AbvGrndWood,MAP,elasticity,0.06490846179519395,0.04692593221433239,0.06300128176435549,-1.1949341176309686e-6,1.0062819274510386,54
Vm_low_temp,AbvGrndWood,MAP,variance_explained,0.06490846179519363,0.046925932214332056,0.06300128176435445,3.102220239719513e-4,8.524900534428737,54
Vm_low_temp,AbvGrndWood,clay,elasticity,0.06362896100507624,0.045621825639789226,0.06574716114644011,-4.4246202309726273e-4,1.0116513724453378,54
Vm_low_temp,AbvGrndWood,clay,variance_explained,0.06362896100507642,0.04562182563978945,0.06574716114644022,0.11486948302060868,7.130915653454772,54
Vm_low_temp,AbvGrndWood,ocd,elasticity,0.10786011710047193,0.09070358089086572,0.0153256987908157,-5.23947656127397e-5,1.0184206112893432,54
Vm_low_temp,AbvGrndWood,ocd,variance_explained,0.10786011710047189,0.09070358089086561,0.015325698790815466,0.013602432129182714,5.373524225799967,54
Vm_low_temp,AbvGrndWood,twi,elasticity,0.29364765937064075,0.2800639605123839,2.316754777863919e-5,-0.003073011825019511,1.0462061680717178,54
Vm_low_temp,AbvGrndWood,twi,variance_explained,0.293647659370641,0.28006396051238414,2.3167547778638205e-5,0.7977979153673338,-1.840004566318611,54
Vm_low_temp,NPP,MAT,elasticity,0.01369578972624411,-0.005271598932866439,0.3993611076939929,9.699067738440956e-4,0.9912254060112368,54
Vm_low_temp,NPP,MAT,variance_explained,0.01369578972624392,-0.005271598932866661,0.39936110769397315,-0.10538269042562332,10.693460173509225,54
Vm_low_temp,NPP,MAP,elasticity,0.06490846179519393,0.04692593221433239,0.06300128176435267,-2.4881537634216545e-6,1.0202864899388975,54
Vm_low_temp,NPP,MAP,variance_explained,0.06490846179519354,0.046925932214331945,0.06300128176435434,2.703438565984785e-4,7.535903907721218,54
Vm_low_temp,NPP,clay,elasticity,0.06362896100507691,0.04562182563978989,0.06574716114644154,-9.213173610970498e-4,1.0314670266504422,54
Vm_low_temp,NPP,clay,variance_explained,0.06362896100507641,0.04562182563978945,0.06574716114643998,0.10010333453331012,6.3211118567334195,54
Vm_low_temp,NPP,ocd,elasticity,0.10786011710047247,0.09070358089086628,0.015325698790814971,-1.09099097029209e-4,1.0455622866791747,54
Vm_low_temp,NPP,ocd,variance_explained,0.10786011710047183,0.09070358089086561,0.015325698790815497,0.011853877793198814,4.789628147026656,54
Vm_low_temp,NPP,twi,elasticity,0.29364765937064324,0.28006396051238636,2.316754777863641e-5,-0.006398784522631612,1.1034188133753031,54
Vm_low_temp,NPP,twi,variance_explained,0.29364765937064097,0.28006396051238414,2.3167547778638205e-5,0.6952432405190295,-1.4966218373452538,54
Vm_low_temp,TotSoilCarb,MAT,elasticity,0.013695789726243359,-0.005271598932867327,0.399361107693904,1.2321142178774576e-4,0.9955267740321607,54
Vm_low_temp,TotSoilCarb,MAT,variance_explained,0.013695789726243931,-0.005271598932866661,0.3993611076939695,-0.24194305371210345,39.170252743462775,54
Vm_low_temp,TotSoilCarb,MAP,elasticity,0.06490846179519341,0.046925932214331834,0.06300128176435968,-3.160808554853184e-7,0.9992185282976024,54
Vm_low_temp,TotSoilCarb,MAP,variance_explained,0.06490846179519344,0.046925932214331834,0.06300128176435474,6.206694662431836e-4,31.920971081293494,54
Vm_low_temp,TotSoilCarb,clay,elasticity,0.06362896100507544,0.04562182563978845,0.06574716114643717,-1.1703890006724385e-4,1.0006388398798378,54
Vm_low_temp,TotSoilCarb,clay,variance_explained,0.06362896100507638,0.04562182563978945,0.06574716114644011,0.22982243427203586,29.131988400607327,54
Vm_low_temp,TotSoilCarb,ocd,elasticity,0.10786011710047075,0.0907035808908645,0.015325698790817185,-1.3859326713895083e-5,1.0024294212794547,54
Vm_low_temp,TotSoilCarb,ocd,variance_explained,0.10786011710047175,0.0907035808908655,0.015325698790815601,0.027214748266848717,25.615928562504177,54
Vm_low_temp,TotSoilCarb,twi,elasticity,0.29364765937063353,0.2800639605123765,2.316754777864472e-5,-8.128650711675842e-4,1.0097791842733517,54
Vm_low_temp,TotSoilCarb,twi,variance_explained,0.2936476593706408,0.2800639605123839,2.316754777863889e-5,1.5961755389286543,11.183629373008596,54
leafGrowth,AbvGrndWood,MAT,elasticity,0.013695789726243952,-0.005271598932866661,0.39936110769397293,0.006762949419710341,0.7681909245677851,54
leafGrowth,AbvGrndWood,MAT,variance_explained,0.013695789726243955,-0.005271598932866661,0.3993611076939706,-0.05683785604908991,9.79802122159606,54
leafGrowth,AbvGrndWood,MAP,elasticity,0.06490846179519347,0.046925932214331945,0.06300128176435464,-1.7349356148724637e-5,0.9708275552057662,54
leafGrowth,AbvGrndWood,MAP,variance_explained,0.06490846179519358,0.046925932214332056,0.06300128176435474,1.4580919449902287e-4,8.095002179503705,54
leafGrowth,AbvGrndWood,clay,elasticity,0.06362896100507644,0.04562182563978945,0.06574716114644033,-0.006424145990758563,1.0487870110055308,54
leafGrowth,AbvGrndWood,clay,variance_explained,0.06362896100507634,0.04562182563978934,0.06574716114644033,0.05399045037907594,7.439807522347424,54
leafGrowth,AbvGrndWood,ocd,elasticity,0.10786011710047182,0.09070358089086561,0.015325698790815601,-7.607243240711458e-4,1.147070199867246,54
leafGrowth,AbvGrndWood,ocd,variance_explained,0.10786011710047189,0.09070358089086561,0.015325698790815542,0.006393355463901834,6.6138061146942935,54
leafGrowth,AbvGrndWood,twi,elasticity,0.293647659370641,0.28006396051238414,2.316754777863842e-5,-0.0446173356462577,1.5504912029964766,54
leafGrowth,AbvGrndWood,twi,variance_explained,0.29364765937064086,0.280063960512384,2.3167547778638506e-5,0.37497747556191635,3.2233349637181843,54
leafGrowth,NPP,MAT,elasticity,0.013695789726243971,-0.005271598932866661,0.39936110769397204,0.00855805956771509,0.219845650288037,54
leafGrowth,NPP,MAT,variance_explained,0.013695789726243955,-0.005271598932866661,0.3993611076939727,-0.054152583728976585,9.460320550992659,54
leafGrowth,NPP,MAP,elasticity,0.06490846179519368,0.04692593221433217,0.0630012817643542,-2.1954448298779196e-5,0.4762687355393826,54
leafGrowth,NPP,MAP,variance_explained,0.06490846179519358,0.046925932214332056,0.0630012817643543,1.38920521680892e-4,7.837759679074889,54
leafGrowth,NPP,clay,elasticity,0.06362896100507642,0.04562182563978945,0.0657471611464406,-0.008129326518453307,0.5749212058146383,54
leafGrowth,NPP,clay,variance_explained,0.06362896100507637,0.04562182563978945,0.06574716114644041,0.051439702127274216,7.213519322440223,54
leafGrowth,NPP,ocd,elasticity,0.10786011710047205,0.09070358089086583,0.015325698790815533,-9.62645685481039e-4,0.6992919991747307,54
leafGrowth,NPP,ocd,variance_explained,0.10786011710047182,0.09070358089086561,0.01532569879081562,0.006091305005752389,6.426541883503116,54
leafGrowth,NPP,twi,elasticity,0.2936476593706409,0.28006396051238414,2.3167547778638506e-5,-0.056460250183235076,1.2097942610407066,54
leafGrowth,NPP,twi,variance_explained,0.29364765937064113,0.28006396051238436,2.3167547778638506e-5,0.35726187708961216,3.196251621932736,54
leafGrowth,TotSoilCarb,MAT,elasticity,0.013695789726243942,-0.005271598932866661,0.3993611076939727,-0.002569948739974761,0.3713213190655574,54
leafGrowth,TotSoilCarb,MAT,variance_explained,0.01369578972624397,-0.005271598932866661,0.3993611076939736,-0.003070878578695898,0.5710946695135684,54
leafGrowth,TotSoilCarb,MAP,elasticity,0.06490846179519351,0.046925932214331945,0.0630012817643548,6.592827065043743e-6,0.2943185616498269,54
leafGrowth,TotSoilCarb,MAP,variance_explained,0.06490846179519363,0.046925932214332056,0.0630012817643541,7.877889193730883e-6,0.4790826715424314,54
leafGrowth,TotSoilCarb,clay,elasticity,0.06362896100507642,0.04562182563978945,0.06574716114644048,0.0024412020362368733,0.26469364613326163,54
leafGrowth,TotSoilCarb,clay,variance_explained,0.06362896100507638,0.04562182563978945,0.06574716114644011,0.002917036796392394,0.44368332017000306,54
leafGrowth,TotSoilCarb,ocd,elasticity,0.10786011710047184,0.09070358089086561,0.015325698790815474,2.890783882571946e-4,0.22734562802747413,54
leafGrowth,TotSoilCarb,ocd,variance_explained,0.10786011710047194,0.09070358089086572,0.015325698790815443,3.454250336805063e-4,0.39905549278425684,54
leafGrowth,TotSoilCarb,twi,elasticity,0.2936476593706411,0.28006396051238425,2.316754777863863e-5,0.016954772009819638,0.07404397894967825,54
leafGrowth,TotSoilCarb,twi,variance_explained,0.2936476593706411,0.28006396051238425,2.316754777863808e-5,0.0202595660223711,0.21587255885679485,54
psnTOpt,AbvGrndWood,MAT,elasticity,0.013695789726244023,-0.005271598932866661,0.39936110769397204,0.0020672835305405707,0.7358654607968759,54
psnTOpt,AbvGrndWood,MAT,variance_explained,0.013695789726243943,-0.005271598932866661,0.3993611076939727,8.165032665690174e-4,-8.354139719974461e-4,54
psnTOpt,AbvGrndWood,MAP,elasticity,0.06490846179519356,0.046925932214332056,0.0630012817643542,-5.30331309697676e-6,0.7978069811609411,54
psnTOpt,AbvGrndWood,MAP,variance_explained,0.06490846179519356,0.046925932214332056,0.0630012817643543,-2.094619534935051e-6,0.023629277477600515,54
psnTOpt,AbvGrndWood,clay,elasticity,0.06362896100507638,0.04562182563978945,0.06574716114644048,-0.001963718842222569,0.8216374564495853,54
psnTOpt,AbvGrndWood,clay,variance_explained,0.06362896100507635,0.04562182563978934,0.06574716114644022,-7.755989082342244e-4,0.03304146532199474,54
psnTOpt,AbvGrndWood,ocd,elasticity,0.10786011710047193,0.09070358089086572,0.015325698790815518,-2.325365412094481e-4,0.8516804458397875,54
psnTOpt,AbvGrndWood,ocd,variance_explained,0.10786011710047196,0.09070358089086572,0.015325698790815474,-9.18436405501318e-5,0.04490737467221538,54
psnTOpt,AbvGrndWood,twi,elasticity,0.29364765937064086,0.280063960512384,2.3167547778638506e-5,-0.013638529202848844,0.9749972923642634,54
psnTOpt,AbvGrndWood,twi,variance_explained,0.293647659370641,0.28006396051238414,2.3167547778638506e-5,-0.005386732628016012,0.09361313105382588,54
psnTOpt,NPP,MAT,elasticity,0.013695789726243962,-0.005271598932866661,0.39936110769397315,-0.0052936046843964826,1.2530695284723026,54
psnTOpt,NPP,MAT,variance_explained,0.01369578972624393,-0.005271598932866661,0.39936110769397226,-2.989427483812341e-4,0.09681316762243347,54
psnTOpt,NPP,MAP,elasticity,0.06490846179519355,0.046925932214332056,0.06300128176435434,1.3579967449185116e-5,1.0944585215572928,54
psnTOpt,NPP,MAP,variance_explained,0.0649084617951935,0.046925932214331945,0.0630012817643544,7.668938340169846e-7,0.08785601778643401,54
psnTOpt,NPP,clay,elasticity,0.06362896100507638,0.04562182563978945,0.06574716114644041,0.005028411008193367,1.033436840807785,54
psnTOpt,NPP,clay,variance_explained,0.0636289610050764,0.04562182563978945,0.06574716114644008,2.8396661564295775e-4,0.08440997486451532,54
psnTOpt,NPP,ocd,elasticity,0.1078601171004718,0.09070358089086561,0.015325698790815601,5.954463940985447e-4,0.9565070404104189,54
psnTOpt,NPP,ocd,variance_explained,0.10786011710047205,0.09070358089086583,0.015325698790815563,3.362630800335409e-5,0.08006556168402293,54
psnTOpt,NPP,twi,elasticity,0.2936476593706411,0.28006396051238425,2.3167547778638506e-5,0.034923599501419295,0.6407348559068878,54
psnTOpt,NPP,twi,variance_explained,0.29364765937064113,0.28006396051238436,2.3167547778638808e-5,0.0019722207155160893,0.06223313740495277,54
psnTOpt,TotSoilCarb,MAT,elasticity,0.013695789726243943,-0.005271598932866661,0.3993611076939707,0.015963168186618443,-0.08074548365442467,54
psnTOpt,TotSoilCarb,MAT,variance_explained,0.013695789726243968,-0.005271598932866661,0.39936110769397337,0.019499043115412326,-0.140048784870842,54
psnTOpt,TotSoilCarb,MAP,elasticity,0.06490846179519345,0.046925932214331945,0.06300128176435453,-4.095116981423395e-5,0.39755509422899105,54
psnTOpt,TotSoilCarb,MAP,variance_explained,0.0649084617951936,0.046925932214332056,0.06300128176435453,-5.002193903486495e-5,0.4441963650420358,54
psnTOpt,TotSoilCarb,clay,elasticity,0.06362896100507642,0.04562182563978945,0.06574716114644041,-0.015163461463572694,0.5815694683483504,54
psnTOpt,TotSoilCarb,clay,variance_explained,0.0636289610050763,0.04562182563978934,0.0657471611464403,-0.01852219969122136,0.6689703054567493,54
psnTOpt,TotSoilCarb,ocd,elasticity,0.1078601171004719,0.09070358089086572,0.015325698790815542,-0.0017956027134266818,0.8135556886125757,54
psnTOpt,TotSoilCarb,ocd,variance_explained,0.1078601171004719,0.09070358089086572,0.015325698790815518,-0.0021933324461624487,0.9523419556349166,54
psnTOpt,TotSoilCarb,twi,elasticity,0.2936476593706409,0.28006396051238414,2.316754777863863e-5,-0.10531411500494703,1.765784800987339,54
psnTOpt,TotSoilCarb,twi,variance_explained,0.293647659370641,0.28006396051238414,2.316754777863863e-5,-0.12864141034762677,2.1154917953710637,54
leaf_turnover_rate,AbvGrndWood,MAT,elasticity,0.013695789726243955,-0.005271598932866661,0.3993611076939757,0.04010524557207073,0.19385135820011226,54
leaf_turnover_rate,AbvGrndWood,MAT,variance_explained,0.013695789726243971,-0.005271598932866661,0.3993611076939677,-0.017560889377678118,3.6964862941343704,54
leaf_turnover_rate,AbvGrndWood,MAP,elasticity,0.06490846179519369,0.04692593221433217,0.06300128176435528,-1.0288413319106563e-4,1.395515207695723,54
leaf_turnover_rate,AbvGrndWood,MAP,variance_explained,0.06490846179519352,0.046925932214331945,0.06300128176435474,4.504988950734141e-5,3.170313579589449,54
leaf_turnover_rate,AbvGrndWood,clay,elasticity,0.06362896100507645,0.04562182563978945,0.06574716114644041,-0.03809609337004948,1.8578257952039303,54
leaf_turnover_rate,AbvGrndWood,clay,variance_explained,0.0636289610050764,0.04562182563978945,0.06574716114644018,0.016681141627493668,2.967881579247463,54
leaf_turnover_rate,AbvGrndWood,ocd,elasticity,0.10786011710047197,0.09070358089086572,0.015325698790815474,-0.004511202721789355,2.440658991237821,54
leaf_turnover_rate,AbvGrndWood,ocd,variance_explained,0.10786011710047166,0.09070358089086539,0.01532569879081562,0.0019753209543439663,2.7126763277848656,54
leaf_turnover_rate,AbvGrndWood,twi,elasticity,0.293647659370641,0.28006396051238414,2.316754777863863e-5,-0.26458710420775544,4.833002537719931,54
leaf_turnover_rate,AbvGrndWood,twi,variance_explained,0.29364765937064075,0.2800639605123839,2.3167547778638808e-5,0.11585479159834011,1.6651405310602918,54
leaf_turnover_rate,NPP,MAT,elasticity,0.01369578972624396,-0.005271598932866661,0.39936110769397293,0.021700825202906403,0.2807649967538717,54
leaf_turnover_rate,NPP,MAT,variance_explained,0.013695789726243935,-0.005271598932866661,0.3993611076939706,-0.02316187457574873,4.192611973221683,54
leaf_turnover_rate,NPP,MAP,elasticity,0.06490846179519363,0.046925932214332056,0.06300128176435411,-5.5670288479337614e-5,0.9309816150187886,54
leaf_turnover_rate,NPP,MAP,variance_explained,0.06490846179519359,0.046925932214332056,0.06300128176435464,5.9418396641500276e-5,3.4986182831889914,54
leaf_turnover_rate,NPP,clay,elasticity,0.06362896100507642,0.04562182563978945,0.06574716114644018,-0.02061367911714688,1.1811364540145917,54
leaf_turnover_rate,NPP,clay,variance_explained,0.06362896100507635,0.04562182563978934,0.0657471611464402,0.02200153430995514,3.231621293389664,54
leaf_turnover_rate,NPP,ocd,elasticity,0.10786011710047184,0.09070358089086561,0.015325698790815497,-0.002440997937402013,1.4965057063198481,54
leaf_turnover_rate,NPP,ocd,variance_explained,0.10786011710047187,0.09070358089086561,0.015325698790815518,0.0026053427709373154,2.895019205743537,54
leaf_turnover_rate,NPP,twi,elasticity,0.29364765937064113,0.28006396051238436,2.3167547778638506e-5,-0.1431672694545027,2.79099545166287,54
leaf_turnover_rate,NPP,twi,variance_explained,0.2936476593706409,0.28006396051238414,2.316754777863808e-5,0.1528062784457379,1.5133754737248903,54
leaf_turnover_rate,TotSoilCarb,MAT,elasticity,0.013695789726243952,-0.005271598932866661,0.3993611076939717,0.016448415764469697,0.45879577504897473,54
leaf_turnover_rate,TotSoilCarb,MAT,variance_explained,0.013695789726244743,-0.005271598932865773,0.3993611076940119,-0.0012343567054182354,4.121225268538999,54
leaf_turnover_rate,TotSoilCarb,MAP,elasticity,0.06490846179519351,0.046925932214331945,0.06300128176435445,-4.2196001399682725e-5,0.951635709668439,54
leaf_turnover_rate,TotSoilCarb,MAP,variance_explained,0.06490846179519273,0.046925932214331056,0.06300128176435166,3.16656132817663e-6,4.0842405347684965,54
leaf_turnover_rate,TotSoilCarb,clay,elasticity,0.0636289610050764,0.04562182563978945,0.06574716114644057,-0.015624399596969523,1.1412437434102087,54
leaf_turnover_rate,TotSoilCarb,clay,variance_explained,0.06362896100507763,0.04562182563979078,0.06574716114644251,0.0011725191463310876,4.070011568818116,54
leaf_turnover_rate,TotSoilCarb,ocd,elasticity,0.10786011710047187,0.09070358089086561,0.015325698790815497,-0.0018501853537451552,1.380281869045729,54
leaf_turnover_rate,TotSoilCarb,ocd,variance_explained,0.10786011710047363,0.09070358089086739,0.015325698790814593,1.388455113467753e-4,4.052073165664044,54
leaf_turnover_rate,TotSoilCarb,twi,elasticity,0.2936476593706409,0.28006396051238414,2.316754777863842e-5,-0.10851544813771082,2.361456793739044,54
leaf_turnover_rate,TotSoilCarb,twi,variance_explained,0.2936476593706447,0.2800639605123879,2.3167547778635077e-5,0.008143445117650746,3.978441767672532,54
root_turnover_rate,AbvGrndWood,MAT,elasticity,0.013695789726243945,-0.005271598932866661,0.3993611076939745,0.007399557555240104,0.14338720562488402,54
root_turnover_rate,AbvGrndWood,MAT,variance_explained,0.013695789726243966,-0.005271598932866661,0.3993611076939738,0.05968989798847437,1.8349820131466215,54
root_turnover_rate,AbvGrndWood,MAP,elasticity,0.06490846179519347,0.046925932214331945,0.0630012817643543,-1.898248107470628e-5,0.3650983730684364,54
root_turnover_rate,AbvGrndWood,MAP,variance_explained,0.06490846179519351,0.046925932214331945,0.06300128176435425,-1.5312569034819752e-4,3.6234561034980644,54
root_turnover_rate,AbvGrndWood,clay,elasticity,0.06362896100507642,0.04562182563978945,0.0657471611464402,-0.007028861973053039,0.4503962873903011,54
root_turnover_rate,AbvGrndWood,clay,variance_explained,0.06362896100507638,0.04562182563978945,0.06574716114644022,-0.05669961359371953,4.311527487022361,54
root_turnover_rate,AbvGrndWood,ocd,elasticity,0.10786011710047201,0.09070358089086583,0.015325698790815466,-8.323326215083076e-4,0.5579310429475808,54
root_turnover_rate,AbvGrndWood,ocd,variance_explained,0.10786011710047186,0.09070358089086561,0.015325698790815424,-0.006714164853698226,5.178976458330656,54
root_turnover_rate,AbvGrndWood,twi,elasticity,0.2936476593706411,0.28006396051238425,2.316754777863868e-5,-0.04881724268316219,0.9993267634223462,54
root_turnover_rate,AbvGrndWood,twi,variance_explained,0.29364765937064113,0.28006396051238436,2.316754777863829e-5,-0.3937933064353325,8.739576579486545,54
root_turnover_rate,NPP,MAT,elasticity,0.013695789726243931,-0.005271598932866661,0.3993611076939735,0.0057918440971208565,0.07993404825363831,54
root_turnover_rate,NPP,MAT,variance_explained,0.013695789726243971,-0.005271598932866661,0.39936110769397204,0.06110286573343475,1.7820843744947708,54
root_turnover_rate,NPP,MAP,elasticity,0.06490846179519354,0.046925932214331945,0.0630012817643544,-1.4858127684051533e-5,0.25347368313550306,54
root_turnover_rate,NPP,MAP,variance_explained,0.06490846179519365,0.046925932214332056,0.06300128176435504,-1.567504521366748e-4,3.6128948783353367,54
root_turnover_rate,NPP,clay,elasticity,0.06362896100507633,0.04562182563978934,0.0657471611464402,-0.0055016901246041396,0.32023878603168304,54
root_turnover_rate,NPP,clay,variance_explained,0.06362896100507644,0.04562182563978945,0.06574716114644057,-0.05804179590361551,4.317254154851805,54
root_turnover_rate,NPP,ocd,elasticity,0.10786011710047187,0.09070358089086561,0.015325698790815577,-6.514904093569929e-4,0.40440929684400845,54
root_turnover_rate,NPP,ocd,variance_explained,0.10786011710047189,0.09070358089086561,0.015325698790815542,-0.006873101268272967,5.205237210790201,54
root_turnover_rate,NPP,twi,elasticity,0.293647659370641,0.28006396051238414,2.316754777863842e-5,-0.038210643915048845,0.7499022778825517,54
root_turnover_rate,NPP,twi,variance_explained,0.29364765937064097,0.28006396051238414,2.3167547778638205e-5,-0.4031151055826821,8.850123170813939,54
root_turnover_rate,TotSoilCarb,MAT,elasticity,0.013695789726243935,-0.005271598932866661,0.39936110769397315,0.0018887858024192081,0.1511000377379236,54
root_turnover_rate,TotSoilCarb,MAT,variance_explained,0.013695789726243936,-0.005271598932866661,0.3993611076939707,0.02864710226733825,0.44831150944148535,54
root_turnover_rate,TotSoilCarb,MAP,elasticity,0.06490846179519354,0.046925932214331945,0.0630012817643542,-4.845403320527728e-6,0.20769327350627229,54
root_turnover_rate,TotSoilCarb,MAP,variance_explained,0.06490846179519356,0.046925932214332056,0.06300128176435517,-7.348994484809741e-5,1.3066577605722096,54
root_turnover_rate,TotSoilCarb,clay,elasticity,0.06362896100507638,0.04562182563978945,0.06574716114644033,-0.0017941633135166565,0.22946612794309132,54
root_turnover_rate,TotSoilCarb,clay,variance_explained,0.06362896100507638,0.04562182563978945,0.06574716114644011,-0.027211968588913858,1.636885352766378,54
root_turnover_rate,TotSoilCarb,ocd,elasticity,0.1078601171004718,0.09070358089086561,0.01532569879081562,-2.124583837153805e-4,0.25691508256597595,54
root_turnover_rate,TotSoilCarb,ocd,variance_explained,0.1078601171004718,0.09070358089086561,0.015325698790815601,-0.003222343707821369,2.053202019911028,54
root_turnover_rate,TotSoilCarb,twi,elasticity,0.29364765937064086,0.280063960512384,2.316754777863863e-5,-0.012460922724753042,0.36958424742583096,54
